,id,nickname,creationTime,productColor,尺码,score,referenceName,content,content_type
123,17399237714.0,f***y,2022-04-22 17:50:09,哑黑透明短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,该用户觉得商品不错,pos
124,16375743726.0,j***i,2021-09-28 10:35:37,灰色透明中,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,头盔还不错，适合夏天带，大小带着还可以。。,pos
125,16087864761.0,陈***良,2021-08-04 21:22:39,燕尾黑茶长,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,特别喜欢这款头盔，这个价位值得推荐，比较适合夏季带,pos
126,19097291278.0,幸***着,2023-05-09 21:47:25,哑黑双镜款【升级3C中片】,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,京东质量非常好，我在其它平台买2次退了2次，我还是在京东买放心，给满分。,pos
127,16693067097.0,爱***你,2021-11-20 18:19:56,寂寞灰黑短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,一开始商家发错了镜片，后来补发的茶色镜片。镜片安装也很简单，客服有视频教程。特别喜欢这个水泥灰的颜色，头盔的外形也很有个性，戴着不重很舒适，推荐购买。,pos
128,18785968257.0,j***s,2023-02-14 20:59:13,秋蓝透明短【升级3C款】,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,好好好好好好好！！买了两个，一个白色的，一个蓝色的，质量很好，不错不错，看视频，真的行??,pos
129,15684387762.0,j***u,2021-05-17 18:48:58,哑黑透明短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,商品己收到，物流很快，配送员态度很好，商品质量不错，款式美观，而且价格还可以吧。,pos
130,17905534275.0,t***a,2022-08-13 10:18:38,哑黑黑茶短【升级3C款】,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,这直接就来的坏的-_-||,neg
131,17873468221.0,j***0,2022-08-05 08:20:08,哑黑黑茶短,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,镜片不对称，拉下来挡不全眼镜,neg
132,16390620170.0,j***u,2021-10-01 01:37:32,哑黑黑茶短,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,此用户未及时填写评价内容,neg
133,19022296099.0,j***鸡,2023-04-14 19:26:01,哑黑黑茶短【升级3C款】,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,此用户未填写评价内容,neg
134,17732437038.0,群***粮,2022-07-03 16:48:16,本田灰茶短,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,此用户未及时填写评价内容,neg
135,19028663432.0,兰***信,2023-04-17 02:44:42,米白黑茶短【升级3C款】,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,均码都小，为什么不能男女分开呢？？？？,neg
136,18939167439.0,阿***霸,2023-03-25 00:31:40,哑黑黑茶短,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,下雨天戴这个眼镜都看不清外面，影响视线和安全,neg
137,16184004475.0,j***b,2021-08-23 19:53:25,笑脸黑茶短,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,东西外观不错，就是用没两次不知道怎么回事安全扣就掉没了，重新买一个安全扣要13块钱！一个帽子30块钱 一个塑料片要13,neg
138,18950695968.0,j***x,2023-03-27 20:58:54,哑黑透明短,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,此用户未填写评价内容,neg
139,17597556670.0,j***4,2022-06-07 16:07:26,灰色黑茶短【升级3C款】,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,质量堪忧啊，买回来才用几天底座就坏了,neg
140,17743077547.0,彡***爅,2022-07-05 22:34:14,哑黑黑茶短,均码,3.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,只能说物有所值，但是这个价格，真的是物有所值。,neg
141,17965278382.0,u***5,2022-08-25 23:08:08,哑黑黑茶短【升级3C款】,均码,3.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,东西跟想象的不太一样，总体一般吧,neg
142,17558539047.0,l***1,2022-05-30 17:38:58,米白黑茶中,均码,3.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,质量很一般，卡扣很粗糙，性价比不高,neg
143,16149124428.0,雪***8,2021-08-17 10:16:37,哑黑黑茶短,均码,3.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,黑头盔面罩坏了，只好把红色的取按上,neg
144,17427538713.0,j***B,2022-04-29 19:59:58,米白黑茶短,均码,3.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,和我想的不太一样，感觉买回来不是我喜欢的那种。还行吧，因人而异,neg
145,17450198375.0,j***6,2022-05-05 14:33:30,本田灰透短,均码,3.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,这个是调换的，之前我把赠品都返回去了，这次发过来的没有赠品！,neg
146,17509080991.0,胡***可,2022-05-18 22:26:23,米白透明短,均码,3.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,质量一般般，服务差差差，换货慢慢慢。,neg
147,17697440896.0,j***M,2022-06-25 23:12:03,灰色黑茶短【升级3C款】,均码,3.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,建议镜片长的或中的好，短的太短了，质量还算可以,neg
148,18053856832.0,F***u,2022-09-12 21:35:12,本田灰透短,均码,3.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,内衬偏硬戴着不是很舒服。,neg
149,17939306964.0,影***姗,2022-08-20 22:06:22,米白透明短,均码,3.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,一直没用，用了才发现少了个卡扣,neg
150,15597775812.0,火***发,2021-04-24 20:46:59,哑黑黑茶短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,头盔质量很好无异味，好看，戴着舒服，性价比也挺好,pos
151,17808816584.0,j***c,2022-07-21 20:24:21,秋蓝透明短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,头盔很喜欢，夏天带这样的头盔不热，颜色好看清爽，质量不错，很喜欢的宝贝,pos
152,18047573486.0,u***y,2022-09-11 14:54:50,哑黑黑茶短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,质量很好，大小正好合适，前挡片很好，值得我们去买,pos
153,17622937600.0,u***l,2022-06-12 17:29:05,本田灰透短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,物流很快，昨天下单今天就收到了，给力！头盔质量不错，还送个小竹蜻蜓，晚上开车戴出去溜溜。。,pos
154,16353769924.0,-***-,2021-09-24 11:48:33,哑黑透明短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,"颜值很高，透气性好，戴着
比较时尚！",pos
155,16000978219.0,j***l,2021-07-18 10:06:26,嫣红黑茶短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,好喜欢这颜色，带反光条，晚上骑车安全很多,pos
156,15613123964.0,阿***慶,2021-04-28 20:54:41,粉色黑茶短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,质量很好，还这么便宜，比我在另一家店买那个男式的好太多了。,pos
157,18319061692.0,为***单,2022-11-02 17:42:45,秋蓝黑茶短【升级3C款】,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,头盔质量好！做工精细,pos
158,17762636239.0,j***H,2022-07-10 20:18:52,本田灰茶中,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,"透气，轻便，舒适！！！
给家人、亲人买了两个！
另外有可爱的小赠品哦！",pos
159,16324172048.0,u***b,2021-09-18 13:21:02,哑黑黑茶短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,商品很赞，性价比高，值得购买。,pos
160,16324172048.0,u***b,2021-09-18 13:21:02,哑黑黑茶短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,商品很赞，性价比高，值得购买。,pos
161,17566359006.0,j***i,2022-06-01 13:13:43,米白黑茶短【升级3C款】,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,相对便宜好用，很好用，严格来说不适用于摩托车，更适用于电动自行车,pos
162,17762469884.0,j***嘻,2022-07-10 19:33:06,哑黑黑茶短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,还不错，很厚实，做工也很精致，没有异味，比较满意。,pos
163,15629082507.0,李***3,2021-05-03 15:25:59,哑黑黑茶短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,质量非常好，客服态度非常非常赞，有问题及时给解决了不错，喜欢，性价比高，以后会经常光顾是正品很好用，价格便宜了很多，性价比超高，真的特别划算，包装也很高端大气上档次，值得购买,pos
164,17564306933.0,u***q,2022-05-31 22:56:34,米白黑茶短【升级3C款】,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,用马克笔在上面添了几笔，成了独一无二的。挺不错,pos
165,17654636988.0,V***G,2022-06-18 16:33:19,燕尾黑茶长,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,镜片高清的晚上也很清晰，头顶还有通风口，质量不错，挺满意的，,pos
166,16249534457.0,来***孩,2021-09-04 13:23:28,哑黑黑茶短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,东西很不错，很值！！,pos
167,15811365759.0,****泉,2021-06-15 19:20:08,哑黑黑茶短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,这款头盔很坚固、魔术贴设计比较人性化，各种头围都适合，还有一个亮点在于后面有个夜视灯，晚上出行很安全，遮挡眼睛那里看起来很酷！不错，给个好评！哈哈哈,pos
168,17701225736.0,w***f,2022-06-26 19:19:19,哑黑黑茶短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,非常轻 ，颜色也很漂亮，戴着很舒服,pos
169,15844218033.0,妖***5,2021-06-21 11:10:13,米白透明短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,发货很快，做工很好，质量非常满意。,pos
170,17228113716.0,徐***山,2022-03-09 10:06:05,哑黑黑茶短,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,耳朵附近有有割耳朵片片，我用刀割去对付用吧,neg
171,15704548647.0,j***d,2021-05-22 15:11:33,笑脸黑透短,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,包装不怎么样都磨坏了,neg
172,17358908653.0,j***r,2022-04-12 17:53:55,哑黑黑茶短,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,买的面罩和头盔不匹配，购买需慎重,neg
173,17891207767.0,j***z,2022-08-09 16:31:05,哑黑黑茶短,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,质量太差了,neg
174,18941308097.0,j***F,2023-03-25 19:11:32,哑黑黑茶短【升级3C款】,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,此用户未填写评价内容,neg
175,16137952818.0,那***啊,2021-08-15 10:45:48,哑黑黑茶短,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,"有零星吗，怎么打零星？
你们真会送，三十多块钱就当给你们献爱心了
我买了个寂寞",neg
176,18989415561.0,k***8,2023-04-04 21:45:15,哑黑黑茶短,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,打开包装就看到裂痕,neg
177,18927571459.0,j***p,2023-03-22 00:13:37,红色黑茶短,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,头盔镱太隐藏，价格多,neg
178,16039394433.0,l***4,2021-07-25 21:41:10,寂寞灰透短,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,东西很一般质量也很一般，不值三十多，商品中介绍有反光板或者反光贴，也跟客服确认了说有，结果收到后啥都没有，找了售后还说我拍错了，明明都是发的自己拍的链接咨询的，最后竟然被屏蔽了，连自己家的产品都不熟悉，还做啥&hellip;&hellip;看样子广告商品很多&ldquo;好评&rdquo;都是&hellip;&hellip;,neg
179,18848221443.0,j***v,2023-03-03 17:40:58,本田灰茶中,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,此用户未及时填写评价内容,neg
180,17744665725.0,j***b,2022-07-06 11:56:52,哑黑黑茶短,均码,3.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,太一般了。。。。。。,neg
181,16008295254.0,u***b,2021-07-19 16:35:28,哑黑黑茶短,均码,3.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,开箱了有明显的刮痕,neg
182,17693280772.0,A***y,2022-06-25 07:20:48,本田灰茶中,均码,3.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,还行吧，目前符合预期。,neg
183,17341021574.0,j***1,2022-04-07 16:42:42,米白黑茶中,均码,3.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,又重又热，也不便于调节大小，戴上很不舒服。,neg
184,17747554010.0,j***0,2022-07-07 01:15:21,哑黑透明中,均码,3.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,是拼接的，一般般吧,neg
185,17390925179.0,y***0,2022-04-20 18:41:36,哑黑黑茶短,均码,3.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,扣子不和，尺寸一般,neg
186,17033745613.0,深***色,2022-01-23 06:40:57,哑黑透明短,均码,3.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,味道不好，挡风面板扣上味道几乎受不了。,neg
187,17243174404.0,半***南,2022-03-12 18:21:31,哑黑黑茶短,均码,3.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,戴上去体验并不好，不舒服,neg
188,17916366917.0,u***j,2022-08-15 17:11:29,秋蓝黑茶短,均码,2.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,这是翻新的吧？,neg
189,17261872783.0,惊***月,2022-03-17 12:54:54,哑黑黑茶短,均码,3.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,这个头盔不是很行，我建议还是买全遮挡的,neg
190,17847483350.0,j***t,2022-07-30 09:46:26,秋蓝黑茶短【升级3C款】,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,质量很好，服务很棒,pos
191,17563351851.0,江***寒,2022-05-31 19:41:49,秋蓝黑茶短【升级3C款】,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,可以非常好，戴着很舒适,pos
192,17548528973.0,j***a,2022-05-28 10:24:54,米白黑茶短【升级3C款】,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,美观大气，质量也好，使用更放心,pos
193,17546303935.0,j***a,2022-05-27 17:14:29,哑黑黑茶短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,头盔漂亮，实用，性价比高。,pos
194,17528888362.0,j***G,2022-05-23 18:39:59,灰色黑茶短【升级3C款】,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,此用户未填写评价内容,pos
195,15781490801.0,j***0,2021-06-08 23:40:46,米白透明短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,那条带子有点短。,pos
196,16012737122.0,妖***杨,2021-07-20 16:15:48,哑黑黑茶短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,头盔已经收到，物流速度也很快的，感觉还行吧，就是头带起来里面没有固定的，下次改良一下应该会好起来的,pos
197,17352533423.0,然***C,2022-04-10 23:28:03,秋蓝黑茶短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,此用户未填写评价内容,pos
198,15974737376.0,心***蓝,2021-07-12 21:21:25,嫣红透明短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,感觉质量可以，可以调大小，买了两个，有时候带小孩，骑电动车还是带个安全帽好一点，保护好头部。,pos
199,15974737284.0,心***蓝,2021-07-12 21:20:27,哑蓝黑茶短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,感觉质量可以，可以调大小，买了两个，有时候带小孩，骑电动车还是带个安全帽好一点，保护好头部。,pos
200,15974737284.0,心***蓝,2021-07-12 21:20:27,哑蓝黑茶短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,感觉质量可以，可以调大小，买了两个，有时候带小孩，骑电动车还是带个安全帽好一点，保护好头部。,pos
201,14119250669.0,易***洁,2020-05-06 13:59:04,哑黑,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,收到宝贝迫不及待拆开来看看，宝贝的包装完好无损，里面还送了我袋子和黑色的口罩?，头盔的重量不是很重还可以，挡风玻璃装起来很简单容易的，透气性还好吧，毕竟夏天天气热，快递小哥服务态度很好，整体来说还是可以的。,pos
202,17627908785.0,l***t,2022-06-13 15:15:12,哑黑黑茶短【升级3C款】,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,安全帽质量看着不错，大小合适，颜色好看，带起来舒服，尤其是后面有反光板，灯光照射下可以被发现，起到反光警示作用，头盔外观漂亮，做工精细，而且质量有认证，戴着较为舒服，颜色磨砂的哑黑，还挺好看的，物美价廉，物超所值，超出预期的好，材质坚硬，内部舒适，选型美观，重量轻巧，已推荐给朋友！,pos
203,19004643587.0,b***7,2023-04-09 07:51:42,哑黑黑茶短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,拿在手里质感还可以，头盔里有松紧的地方，可以根据自己头大小调整，方便实用。前面有两个透气孔，也可以随时调节。后面有反光条，晚上还没骑，不知道效果怎么样。镜片的话是黑色的，夏天能防强光照射，带着看东西还是比较舒服的，就是露出鼻子的那一部分得把头盔调整好位置，不然老是觉得视线里有道缝，总体还是不错的，价位也还行。,pos
204,15829739223.0,a***4,2021-06-18 21:22:24,哑黑黑茶短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,很好！外观时尚，透气，质量也不错！用了一段时间感觉很好！,pos
205,16393342371.0,J***n,2021-10-01 11:53:20,哑黑黑茶短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,不错蛮好的，我儿子很喜欢,pos
206,16385359336.0,学***2,2021-09-29 21:31:28,哑黑黑茶短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,大小合适，看着很酷的样子,pos
207,14166997697.0,j***k,2020-05-18 15:04:17,哑黑,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,货已收到，款式质量不错，戴了两次，感觉要得！,pos
208,16226877074.0,u***w,2021-08-31 11:02:30,米白黑茶短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,安全帽质量很好也很好用，样子也很漂亮。,pos
209,16311183774.0,寻***风,2021-09-16 07:51:56,笑脸哑黑短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,发货很快！效果不错！！！,pos
210,17774516413.0,y***9,2022-07-13 19:08:30,哑黑黑茶短,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,头盔太大了，清的尾货？头盔太大了，清的尾货？头盔太大了，清的尾货？头盔太大了，清的尾货？,neg
211,16271781821.0,T***铁,2021-09-08 18:22:57,哑黑黑茶中,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,刚刚到手，头盔质量怎么样不知道，安装头盔风镜，风镜掉地上风镜就摔坏了！,neg
212,17963051508.0,l***8,2022-08-25 15:34:48,哑黑黑茶短【升级3C款】,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,东西一般，服务态度非常差，一星都不想给，建议别买，,neg
213,18535275272.0,j***p,2022-12-14 22:21:36,红色透明短,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,头盔的挡风板很尴尬，不上不下，影响视线,neg
214,16220665948.0,大***古,2021-08-30 03:04:08,哑黑黑茶短,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,这个头盔戴着很难受，压着耳朵，卡耳朵。带了第二天原本打算退货的，想了想算了，没多少钱。就一直没管他。给低分的原因是头盔设计非常不合理。戴久了卡的耳朵非常难受，有点疼。。。,neg
215,16311345634.0,g***x,2021-09-16 09:00:41,笑脸透明短,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,没带几天绳子的胶就开了，而且调整长度的扣非常松，根本就固定不住,neg
216,18537350344.0,w***t,2022-12-15 10:11:02,灰色秋冬款【升级3C款】,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,此用户未及时填写评价内容,neg
217,17310886612.0,爱***子,2022-03-30 08:29:49,哑黑透明短,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,头盔一般般 塑料感比较强 没什么填充物。耳朵是放不进去 也刚好在头盔边缘 很难受 把耳朵压弯着,neg
218,17764300301.0,j***Z,2022-07-11 10:43:10,哑黑黑茶短,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,要想清楚再买，这个店家不让退货！！！，给他退货申请处理，他一直不给回话！！！,neg
219,18136817472.0,无***语,2022-09-29 12:17:08,红色黑茶短,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,设计者有没有脑子，戴上刚好压住耳朵，压久了耳朵受不了,neg
